epoch,train_loss,test_loss,accuracy
1,2.1414745863136426,2.0146161105222764,25.49
2,1.9878623787399448,1.92217879462394,27.01
3,1.850318806860453,1.7570633986952957,34.28
4,1.7398712331681605,1.7044317259150705,36.14
5,1.6967466965965603,1.6714000185583806,36.94
6,1.665173959854009,1.6414533086643097,38.83
7,1.6359121485439407,1.617860605762263,39.93
8,1.6062996195405341,1.5931718098889491,41.21
9,1.5807435584190253,1.5672816022945817,42.24
10,1.5573894741285184,1.5506229248775798,42.82
11,1.5346235041423222,1.516174414355284,44.07
12,1.5101818828021778,1.4943491076208224,45.14
13,1.4876027601149382,1.4685540616891946,46.05
14,1.4624878684882923,1.4537878628748997,46.59
15,1.4416997484538867,1.425228743796136,47.94
16,1.4206521597969564,1.4097793724886172,48.2
17,1.4005949930156893,1.403311355858092,48.25
18,1.382609347019659,1.377431658422871,50.01
19,1.3654863405258149,1.366281092546548,50.26
20,1.3481970047554397,1.350563214842681,50.86
21,1.332924309289059,1.3305091349182614,51.49
22,1.3174979307157608,1.322001777636777,52.26
23,1.3042407139487888,1.3141735298618389,52.29
24,1.2913146086818421,1.2922295855868393,53.13
25,1.279695981603754,1.2823813401969375,53.45
26,1.2661927534491204,1.2702446386312982,53.76
27,1.2562324833077239,1.281489116750705,54.15
28,1.2456006729389395,1.2576672248779588,54.53
29,1.2351030646382695,1.2566268185901035,54.54
30,1.2236425330114487,1.2472104749102502,55.07
31,1.2114779920986547,1.239848150189515,55.45
32,1.2025612401383003,1.228426951132003,55.51
33,1.1921355133623723,1.2168917549643548,56.12
34,1.179482362002058,1.2078772935138387,56.15
35,1.1705476951873517,1.2091536434592716,56.03
36,1.1614777008285913,1.2031044128594126,56.92
37,1.1493180788996276,1.1979913035775447,56.81
38,1.1389509592672138,1.1783951308317244,57.26
39,1.1290432973133633,1.1734915573126192,57.21
40,1.1193361583420687,1.1592357071341983,58.53
41,1.1097517197241868,1.15352767022552,58.17
42,1.098928128362007,1.1548034825902076,58.06
43,1.0894139403729792,1.1449642690124027,58.83
44,1.0783219966284758,1.1389097920648612,58.77
45,1.066189391533737,1.121181934502474,59.75
46,1.0588839038101303,1.1234908396271384,59.64
47,1.0469996923833247,1.1217707422128909,60.02
48,1.0361859432571685,1.1380101514470047,58.91
49,1.0254271400096777,1.1066327148182378,60.23
50,1.0166355705322208,1.0956059500669977,60.59
51,1.0074747593506523,1.086296791483642,60.97
52,0.9944966728120204,1.0881598379201949,60.76
53,0.9857565397039398,1.0716401570162195,61.38
54,0.9748243378556293,1.0644704805817573,61.98
55,0.9632131159305573,1.0608898773314848,62.47
56,0.9532056568223802,1.0495288075914808,62.5
57,0.9453901426718972,1.0661428096188101,61.83
58,0.9362750092278356,1.0445502081494422,62.89
59,0.9242939536681261,1.0708127678579586,62.31
60,0.9185025065451327,1.0327826639649216,63.19
61,0.9063089942688223,1.0271362920475613,63.45
62,0.8982240435717356,1.0375838997257743,63.15
63,0.8883071932036554,1.0321299919656888,63.18
64,0.8799516613526113,1.0356123151293226,63.31
65,0.8704935755876019,1.0369324972675105,63.4
66,0.8606394017139054,1.0183373439084193,64.29
67,0.8524201300061877,1.0207253808428527,64.29
68,0.8466310456128376,1.0266837173966086,63.8
69,0.8353011067337393,1.004459997650924,64.46
70,0.8245525458432219,1.0003074677127182,64.91
71,0.8158969413441466,1.0215009139601592,63.97
72,0.8058187347238935,1.0205324314961768,64.12
73,0.8000772034039583,1.0282951824983972,64.45
74,0.7881697258528542,1.0127937638076248,65.21
75,0.777938714112772,1.0201400913250673,65.22
76,0.7697008963283676,1.0318183750863288,64.77
77,0.7617104785978946,1.0056997890685015,65.78
78,0.7539057389016042,0.9986521654827579,65.5
79,0.740771894869597,0.9953119485241593,66.01
80,0.7339701814114895,1.022001787355751,65.3
81,0.724663694610681,1.0252113205612086,65.61
82,0.7137350376762087,1.0106876230543587,65.78
83,0.7074014841748015,1.022862476907718,65.94
84,0.69347673528792,1.004300233664786,66.17
85,0.6840779791631357,1.014582183710329,65.8
86,0.6767110186235984,1.0254632488937134,66.12
87,0.6637149299959393,1.0304277820192325,66.15
88,0.6558488013646792,1.0338024607129916,66.34
89,0.646773165830261,1.0272583346457997,66.44
90,0.6357869146501317,1.0601241675911435,65.4
91,0.6277922740220414,1.0429284770017977,66.01
92,0.6126485201708801,1.0674537978354532,65.95
93,0.6033170947714535,1.0492457707596432,66.13
94,0.5934497188119328,1.0612298538730403,65.97
95,0.5820007901972212,1.0482292103159958,66.75
96,0.5723546097040786,1.0583697470130435,66.71
97,0.5581174872034346,1.0574526608369912,66.71
98,0.5514759858474707,1.0737032981435204,66.03
99,0.5401149709206408,1.100868438269682,65.81
100,0.5266670650990722,1.1087095798200863,66.35
