epoch,train_loss,test_loss,accuracy
1,4.516909695342374,4.311558811527909,2.89
2,4.284722971489362,4.229867613239652,4.02
3,4.226890992020707,4.190760961763418,4.4
4,4.178023013007611,4.1110044573522675,6.61
5,4.086830476970624,4.016779184341431,8.16
6,4.01282191733875,3.9521833331721603,8.75
7,3.9680375007107433,3.9170760455404876,9.37
8,3.9380604068336584,3.892503144634757,9.71
9,3.911618651026655,3.871469225853112,9.76
10,3.890340257483675,3.8527564622793986,10.38
11,3.8750260708582065,3.835524311490879,10.4
12,3.8566794154589132,3.8213124867457493,10.76
13,3.837872321953249,3.8017665686880706,11.35
14,3.8148451778285035,3.782702228825563,11.73
15,3.7879015917668255,3.7525438229749155,12.18
16,3.7468861512210974,3.700087776609287,13.27
17,3.70322980417315,3.6670602233546554,13.86
18,3.664737957517814,3.6302839798532474,14.81
19,3.6349925269251284,3.6034456453505594,15.07
20,3.6036127177650665,3.576966259889542,15.55
21,3.5711934087831345,3.549409365198415,15.94
22,3.5410655566188685,3.52023402141158,16.55
23,3.5054891139954862,3.4926806832574737,17.29
24,3.473157156458901,3.4659608974578275,17.95
25,3.442854453230758,3.4353629160838524,18.39
26,3.411460988356939,3.414059154546944,18.96
27,3.378926634178747,3.382810753621873,19.39
28,3.349987747419216,3.360869898158274,19.91
29,3.3272483812268736,3.3424868173659985,20.16
30,3.2996272034657275,3.319801163521542,20.57
31,3.2724546114806934,3.2993322375473704,20.97
32,3.250619262990439,3.280782766402907,21.25
33,3.223103534230186,3.269130447108275,21.96
34,3.2023768083518727,3.2456188065231224,22.11
35,3.176824812998857,3.2395807421131497,22.39
36,3.152563324059977,3.2209768082685533,22.82
37,3.1279040709176025,3.2077181901142096,23.05
38,3.104600028003878,3.187530106040323,23.26
39,3.084518586888033,3.1853283134994994,23.6
40,3.055845461538076,3.166898915722112,23.63
41,3.0371590974690665,3.1539454733490184,24.22
42,3.0113112338058783,3.149382894965494,24.17
43,2.9900883491081958,3.1257866613424508,24.54
44,2.9700188435556942,3.123353868533092,24.84
45,2.950470107290751,3.1067884317628898,25.12
46,2.9231804341001584,3.1087723643916427,25.11
47,2.9044154565352613,3.099143035852226,25.39
48,2.8821255102791747,3.0820259501220315,25.72
49,2.860664715547391,3.070762881807461,25.68
50,2.8404234922145637,3.0600987908187185,25.74
51,2.816460726816026,3.053440526792198,26.02
52,2.7977071591960194,3.0534835590678417,26.29
53,2.7756470597308613,3.053437450129515,26.4
54,2.7540346228558086,3.0350925800906623,26.2
55,2.7360516992371404,3.0403277737319847,26.44
56,2.7131878610157294,3.0222247056900318,26.83
57,2.687946768977758,3.0234721086587117,26.74
58,2.666302946522413,3.019396541984218,26.72
59,2.64935970550303,3.001423913202468,27.29
60,2.624094611848407,2.9963777991616802,27.69
61,2.603361722758359,3.020109579062006,27.35
62,2.5805605076767906,3.010672997517191,27.73
63,2.5588061036661154,3.0221799057760057,27.31
64,2.536426506231508,2.998117475752618,27.95
65,2.5153495172405487,2.9962014559727566,28.19
66,2.4964141673444176,2.9955442164354262,28.24
67,2.4687207960106834,3.0046308951772702,27.87
68,2.4511195934946883,2.9893265377943683,28.54
69,2.421458987476271,3.004211037022293,28.37
70,2.4059083893171054,2.9992359853853845,28.62
71,2.379994595599601,3.005561763313925,28.37
72,2.3549202171433,2.9957783282942074,28.72
73,2.3348722681974814,3.003181408924662,28.56
74,2.307316116512279,3.012953108283365,28.7
75,2.289047843964813,3.0219545744027303,28.63
76,2.2679543112549942,3.013260558911949,29.12
77,2.240448087834946,3.0343828641684953,28.87
78,2.216924558820017,3.042044056448967,28.92
79,2.195863675583354,3.0515444810223427,29.06
80,2.1748535966934144,3.0494665400997087,29.04
81,2.1499612031080533,3.0616628561809565,28.72
82,2.1237705032843763,3.068580278165781,29.13
83,2.103784734788148,3.058830920298388,28.95
84,2.076953222836985,3.094653901021192,29.06
85,2.049912497363127,3.104373546162988,29.32
86,2.02760311663913,3.102191203718732,29.35
87,2.0026719638758608,3.121232983413016,29.24
88,1.9784956449437934,3.140439000099328,29.41
89,1.953672250061084,3.15070975965755,29.43
90,1.9343851213260075,3.1557387364138463,29.26
91,1.8993996281148222,3.1766913331997624,28.99
92,1.8757147744793417,3.1824302020346282,29.36
93,1.8506131731640652,3.2010632032042095,29.32
94,1.8270105192118593,3.2244248663543895,29.32
95,1.8048724035167938,3.2445353732746876,29.26
96,1.7798701367719705,3.2575904335945274,29.28
97,1.7568429362438525,3.2563555225445207,29.51
98,1.7262706428842471,3.3026459217071533,29.31
99,1.6949800648500242,3.309399372453143,29.49
100,1.6788019691891682,3.338505347063587,30.03
