epoch,train_loss,test_loss,accuracy
1,4.518028828798962,4.311231810575838,2.74
2,4.281078231913964,4.225439815764215,3.88
3,4.22646477521228,4.185502381841088,4.9
4,4.17533808900877,4.112822881929434,6.45
5,4.092034796314776,4.02766822250026,7.76
6,4.0225006479131595,3.967016956608766,8.81
7,3.9768619055638226,3.9277864322540865,9.21
8,3.9425380736055886,3.8985434307414257,9.74
9,3.917588922983545,3.876573535287456,9.69
10,3.895462194062255,3.8582827103365758,10.2
11,3.8764223707911305,3.8417122060326254,10.56
12,3.85594992137626,3.820530320428739,10.97
13,3.8331520560452397,3.7994410080514895,11.26
14,3.8093767400897676,3.774054487799383,11.66
15,3.7688204223847452,3.7286952984560826,12.56
16,3.7241214550364656,3.685777131159594,13.75
17,3.685617160309306,3.6476602387276427,14.48
18,3.6540868428662,3.624116724463785,15.02
19,3.6226940206859424,3.593008562258095,15.73
20,3.593335568752435,3.56681087062617,15.95
21,3.5606133733564023,3.534885611503747,16.48
22,3.525513674596996,3.5062355463671837,17.09
23,3.492819177525123,3.4848455152693827,17.62
24,3.463779004028691,3.4511209308721456,18.16
25,3.427221955545723,3.4320821838014446,18.73
26,3.3996417049861627,3.397981414369717,18.97
27,3.370232954354542,3.3784271288829246,19.78
28,3.342311614309735,3.359917651316163,20.07
29,3.317239254941721,3.333941309315384,20.33
30,3.2919445684193955,3.3180624117517166,20.67
31,3.2651812493648675,3.3006549048575624,21.12
32,3.248501917895149,3.2854914741151653,21.29
33,3.2208482676454824,3.2702695093337137,21.63
34,3.202153604048902,3.255198499958986,21.62
35,3.178017934874805,3.2369766129050284,22.28
36,3.157113760938425,3.2341026773877966,22.32
37,3.1371321254374123,3.213001756911065,22.48
38,3.1140452937396894,3.205365843074337,22.97
39,3.0925539125262014,3.1875610138959947,23.1
40,3.0716042100925884,3.1736680595738114,23.52
41,3.0478290871281146,3.159083393728657,23.83
42,3.025028647974019,3.1472299994936415,23.92
43,3.0045337551999887,3.1311449791975083,24.37
44,2.981111698748206,3.1333550541264237,24.37
45,2.954732685747659,3.1203671655837137,24.88
46,2.9368115681821427,3.109362029725579,25.03
47,2.9148868288835295,3.0995241532659836,25.16
48,2.893048070885641,3.0819051022742205,25.37
49,2.8693037389794274,3.074580031595412,26.09
50,2.849283312897548,3.0793719595404947,25.46
51,2.8297859503485054,3.0532304450964474,26.26
52,2.8042515702259814,3.0650260934404505,26.14
53,2.7869281043177065,3.0374353235694254,26.99
54,2.7649807269920776,3.0346902115329817,26.62
55,2.7437145725235608,3.0186433306165563,27.14
56,2.723375855504399,3.0228186701513398,26.97
57,2.6999214713835653,3.025944410615666,27.03
58,2.680503014408414,3.0159100377635593,27.7
59,2.6621805929466893,3.0182069426129576,27.24
60,2.6401052613697393,3.020259769099533,27.47
61,2.6161554091421846,3.0109567368865773,27.95
62,2.5968515908016876,2.9921937231804914,27.66
63,2.5762613981276217,2.9905985889920763,27.65
64,2.5499614653989786,3.0023007529556374,28.11
65,2.535232447602255,3.002814920085251,28.19
66,2.514137660755831,2.985497409371054,28.9
67,2.4885837635420778,2.9908888355182235,28.45
68,2.4707908516039936,2.9882211897783217,28.37
69,2.4463806144721674,2.995068468106021,28.91
70,2.4266607497659183,2.9822665490921896,28.5
71,2.4064392856014964,2.994260317201068,28.66
72,2.3825203794652543,2.9965574042812273,28.88
73,2.3583681578831293,2.996603306691358,28.78
74,2.3365001745541076,2.9936277532273796,29.05
75,2.318384704687406,2.996761463250324,29.12
76,2.2949140808161568,2.9956198330897434,28.89
77,2.2713364396253817,2.997369234728965,29.77
78,2.2452858044668234,3.015765109639259,29.32
79,2.2280580854171985,3.017670198610634,29.36
80,2.20415894317505,3.023951937438576,29.26
81,2.1836798803885573,3.057409415579146,28.96
82,2.158336925232197,3.0300242247854827,29.44
83,2.1373328167154355,3.0634392613817933,29.44
84,2.1157872175316674,3.064561813500277,29.78
85,2.0898198419824587,3.066179820686389,29.71
86,2.068119301515467,3.0779931606001156,29.66
87,2.044248047234762,3.0776420657042487,29.53
88,2.021463715664261,3.10342779584751,29.53
89,1.9970370579863448,3.1011785063773964,29.52
90,1.9756258046230697,3.1213128187094523,29.37
91,1.9484415046699213,3.132033871996934,29.52
92,1.929460302948037,3.1490883447562052,29.69
93,1.8993048140459963,3.1755585807144264,29.67
94,1.8819153447590216,3.1888440642387246,29.11
95,1.859284704146178,3.178647335927198,29.83
96,1.8298917659713179,3.21889952033948,29.71
97,1.81097870790745,3.2079865735047943,29.71
98,1.781635175428122,3.2319429224463785,29.35
99,1.7660445907841558,3.2571503417507097,29.55
100,1.729918784802527,3.30537317512901,29.27
